backers_count,blurb,category,converted_pledged_amount,country,country_displayable_name,created_at,creator,currency,currency_symbol,currency_trailing_code,current_currency,deadline,disable_communication,friends,fx_rate,goal,id,is_backing,is_starrable,is_starred,launched_at,location,name,permissions,photo,pledged,profile,slug,source_url,spotlight,staff_pick,state,state_changed_at,static_usd_rate,urls,usd_exchange_rate,usd_pledged,usd_type
"100","Combines polyphonic voice generation and lush reverb, delivering a beautiful atmospheric presence that blends in with your guitar tone.","{""id"":339,""name"":""Sound"",""analytics_name"":""Sound"",""slug"":""technology/sound"",""position"":12,""parent_id"":16,""parent_name"":""Technology"",""color"":6526716,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/technology/sound""}}}","24170","NZ","New Zealand","1382412214","{""id"":556577677,""name"":""Flux Effects // Michael Weavers"",""is_registered"":null,""is_email_verified"":null,""chosen_currency"":null,""is_superbacker"":null,""avatar"":{""thumb"":""https://ksr-ugc.imgix.net/assets/008/082/911/93f2bfaa72b180d60b420a094d440e44_original.jpg?ixlib=rb-4.0.2&w=40&h=40&fit=crop&v=1461501566&auto=format&frame=1&q=92&s=0e7e2415700b23b8c54ae64e0d5751b8"",""small"":""https://ksr-ugc.imgix.net/assets/008/082/911/93f2bfaa72b180d60b420a094d440e44_original.jpg?ixlib=rb-4.0.2&w=80&h=80&fit=crop&v=1461501566&auto=format&frame=1&q=92&s=44a38d6aa58dbd5b5d03658c0a843c5e"",""medium"":""https://ksr-ugc.imgix.net/assets/008/082/911/93f2bfaa72b180d60b420a094d440e44_original.jpg?ixlib=rb-4.0.2&w=160&h=160&fit=crop&v=1461501566&auto=format&frame=1&q=92&s=49fc40f44ec8cbbf8e3cd775ac77356a""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/556577677""},""api"":{""user"":""https://api.kickstarter.com/v1/users/556577677?signature=1631848957.fa04627c4dc86fd5ef220b1a3eba8e9c2a3870e3""}}}","NZD","$","true","USD","1386889680","false",,"0.70938085","7000","838575496",,"false",,"1384297680","{""id"":28676724,""name"":""Christchurch Central"",""slug"":""christchurch-central-christchurch-nz"",""short_name"":""Christchurch Central, NZ"",""displayable_name"":""Christchurch Central, NZ"",""localized_name"":""Christchurch Central"",""country"":""NZ"",""state"":""Canterbury"",""type"":""Suburb"",""is_root"":false,""expanded_country"":""New Zealand"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/christchurch-central-christchurch-nz"",""location"":""https://www.kickstarter.com/locations/christchurch-central-christchurch-nz""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1631827295.e1aafb06c401f5d15fa3fb7cda1ad48e9b131075&woe_id=28676724""}}}","Liquid Ambience // A boutique atmospheric guitar effect",,"{""key"":""assets/011/595/301/16a59433ff3828eb5f05de1ccef2c818_original.jpg"",""full"":""https://ksr-ugc.imgix.net/assets/011/595/301/16a59433ff3828eb5f05de1ccef2c818_original.jpg?ixlib=rb-4.0.2&crop=faces&w=560&h=315&fit=crop&v=1463684983&auto=format&frame=1&q=92&s=77607016d544d789a5192a824eb85a83"",""ed"":""https://ksr-ugc.imgix.net/assets/011/595/301/16a59433ff3828eb5f05de1ccef2c818_original.jpg?ixlib=rb-4.0.2&crop=faces&w=352&h=198&fit=crop&v=1463684983&auto=format&frame=1&q=92&s=b2d25a9df2ded0548c2a3cf1c5d474a7"",""med"":""https://ksr-ugc.imgix.net/assets/011/595/301/16a59433ff3828eb5f05de1ccef2c818_original.jpg?ixlib=rb-4.0.2&crop=faces&w=272&h=153&fit=crop&v=1463684983&auto=format&frame=1&q=92&s=a1bb5fd4a6fabcba95e77984df9daf5c"",""little"":""https://ksr-ugc.imgix.net/assets/011/595/301/16a59433ff3828eb5f05de1ccef2c818_original.jpg?ixlib=rb-4.0.2&crop=faces&w=208&h=117&fit=crop&v=1463684983&auto=format&frame=1&q=92&s=1fb77c59041a018c30a3626a10c74812"",""small"":""https://ksr-ugc.imgix.net/assets/011/595/301/16a59433ff3828eb5f05de1ccef2c818_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1463684983&auto=format&frame=1&q=92&s=1dae990899595dbf95ffe6ac16907ad0"",""thumb"":""https://ksr-ugc.imgix.net/assets/011/595/301/16a59433ff3828eb5f05de1ccef2c818_original.jpg?ixlib=rb-4.0.2&crop=faces&w=48&h=27&fit=crop&v=1463684983&auto=format&frame=1&q=92&s=41d687e41dafe4109c54a417a59fab61"",""1024x576"":""https://ksr-ugc.imgix.net/assets/011/595/301/16a59433ff3828eb5f05de1ccef2c818_original.jpg?ixlib=rb-4.0.2&crop=faces&w=1024&h=576&fit=crop&v=1463684983&auto=format&frame=1&q=92&s=ae08ae30f1b413b00a1cc627dd9fe854"",""1536x864"":""https://ksr-ugc.imgix.net/assets/011/595/301/16a59433ff3828eb5f05de1ccef2c818_original.jpg?ixlib=rb-4.0.2&crop=faces&w=1552&h=873&fit=crop&v=1463684983&auto=format&frame=1&q=92&s=37b64133ce1c93d74d38c29408d7aaf3""}","29233","{""id"":745762,""project_id"":745762,""state"":""inactive"",""state_changed_at"":1425915841,""name"":null,""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://ksr-ugc.imgix.net/assets/011/595/301/16a59433ff3828eb5f05de1ccef2c818_original.jpg?ixlib=rb-4.0.2&crop=faces&w=1552&h=873&fit=crop&v=1463684983&auto=format&frame=1&q=92&s=37b64133ce1c93d74d38c29408d7aaf3"",""baseball_card"":""https://ksr-ugc.imgix.net/assets/011/595/301/16a59433ff3828eb5f05de1ccef2c818_original.jpg?ixlib=rb-4.0.2&crop=faces&w=560&h=315&fit=crop&v=1463684983&auto=format&frame=1&q=92&s=77607016d544d789a5192a824eb85a83""}}}","liquid-ambience-a-boutique-atmospheric-guitar-effe","https://www.kickstarter.com/discover/categories/technology/sound","true","true","successful","1386889680","0.82865695","{""web"":{""project"":""https://www.kickstarter.com/projects/556577677/liquid-ambience-a-boutique-atmospheric-guitar-effe?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/556577677/liquid-ambience-a-boutique-atmospheric-guitar-effe/rewards""}}","0.82682006","24224.128619349998","international"
"918","Software patching goes hardware! Create your own modular synthesiser by programming Patchblocks with our software editor.","{""id"":339,""name"":""Sound"",""analytics_name"":""Sound"",""slug"":""technology/sound"",""position"":12,""parent_id"":16,""parent_name"":""Technology"",""color"":6526716,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/technology/sound""}}}","109950","GB","the United Kingdom","1381837548","{""id"":2012099678,""name"":""Sebastian Heinz"",""is_registered"":null,""is_email_verified"":null,""chosen_currency"":null,""is_superbacker"":null,""avatar"":{""thumb"":""https://ksr-ugc.imgix.net/assets/008/060/694/5286ecb80ed8513872029dfc92eea28f_original.png?ixlib=rb-4.0.2&w=40&h=40&fit=crop&v=1490362103&auto=format&frame=1&q=92&s=842429a59f54bd32111d818a57fcec06"",""small"":""https://ksr-ugc.imgix.net/assets/008/060/694/5286ecb80ed8513872029dfc92eea28f_original.png?ixlib=rb-4.0.2&w=80&h=80&fit=crop&v=1490362103&auto=format&frame=1&q=92&s=81b40cbeb4102450b6950088358df3f5"",""medium"":""https://ksr-ugc.imgix.net/assets/008/060/694/5286ecb80ed8513872029dfc92eea28f_original.png?ixlib=rb-4.0.2&w=160&h=160&fit=crop&v=1490362103&auto=format&frame=1&q=92&s=bb74d9d3da886f52b19bd2695e512125""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/2012099678""},""api"":{""user"":""https://api.kickstarter.com/v1/users/2012099678?signature=1631848957.c07f5e6ed6c2587129ff53f81a3bb2985b6818b2""}}}","GBP","£","false","USD","1386194726","false",,"1.3804909","10000","147947813",,"false",,"1383602726","{""id"":44544,""name"":""Belfast"",""slug"":""belfast-belfast-northern-ireland"",""short_name"":""Belfast, UK"",""displayable_name"":""Belfast, UK"",""localized_name"":""Belfast"",""country"":""GB"",""state"":""Northern Ireland"",""type"":""Town"",""is_root"":false,""expanded_country"":""United Kingdom"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/belfast-belfast-northern-ireland"",""location"":""https://www.kickstarter.com/locations/belfast-belfast-northern-ireland""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1631820384.736f6b73273de921fe82fcfb3a7f0581c0615095&woe_id=44544""}}}","Patchblocks - programmable mini synth modules",,"{""key"":""assets/011/591/746/4c8b24dcdb713ff7400fb498f6b89c8f_original.jpg"",""full"":""https://ksr-ugc.imgix.net/assets/011/591/746/4c8b24dcdb713ff7400fb498f6b89c8f_original.jpg?ixlib=rb-4.0.2&crop=faces&w=560&h=315&fit=crop&v=1463684932&auto=format&frame=1&q=92&s=70701fda28dbe4bf69d5b761fcfccd97"",""ed"":""https://ksr-ugc.imgix.net/assets/011/591/746/4c8b24dcdb713ff7400fb498f6b89c8f_original.jpg?ixlib=rb-4.0.2&crop=faces&w=352&h=198&fit=crop&v=1463684932&auto=format&frame=1&q=92&s=6fb8db67fba4f13e33e97c87145626ed"",""med"":""https://ksr-ugc.imgix.net/assets/011/591/746/4c8b24dcdb713ff7400fb498f6b89c8f_original.jpg?ixlib=rb-4.0.2&crop=faces&w=272&h=153&fit=crop&v=1463684932&auto=format&frame=1&q=92&s=7aa4dc430b569dec49a659d5abfe2ac9"",""little"":""https://ksr-ugc.imgix.net/assets/011/591/746/4c8b24dcdb713ff7400fb498f6b89c8f_original.jpg?ixlib=rb-4.0.2&crop=faces&w=208&h=117&fit=crop&v=1463684932&auto=format&frame=1&q=92&s=28c7311924a92d21804b7e7ce2685656"",""small"":""https://ksr-ugc.imgix.net/assets/011/591/746/4c8b24dcdb713ff7400fb498f6b89c8f_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1463684932&auto=format&frame=1&q=92&s=f62fcd9bcb4e86f646408c3a4b85cc28"",""thumb"":""https://ksr-ugc.imgix.net/assets/011/591/746/4c8b24dcdb713ff7400fb498f6b89c8f_original.jpg?ixlib=rb-4.0.2&crop=faces&w=48&h=27&fit=crop&v=1463684932&auto=format&frame=1&q=92&s=421a1a465f1c4f0f47bd3cbb6b11b9a3"",""1024x576"":""https://ksr-ugc.imgix.net/assets/011/591/746/4c8b24dcdb713ff7400fb498f6b89c8f_original.jpg?ixlib=rb-4.0.2&crop=faces&w=1024&h=576&fit=crop&v=1463684932&auto=format&frame=1&q=92&s=78f47c2fca3207a841557fe43b3c9d28"",""1536x864"":""https://ksr-ugc.imgix.net/assets/011/591/746/4c8b24dcdb713ff7400fb498f6b89c8f_original.jpg?ixlib=rb-4.0.2&crop=faces&w=1552&h=873&fit=crop&v=1463684932&auto=format&frame=1&q=92&s=157fca4b60190ad3f20812b5d61c79fb""}","67090.509999999995","{""id"":736095,""project_id"":736095,""state"":""inactive"",""state_changed_at"":1425915840,""name"":null,""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://ksr-ugc.imgix.net/assets/011/591/746/4c8b24dcdb713ff7400fb498f6b89c8f_original.jpg?ixlib=rb-4.0.2&crop=faces&w=1552&h=873&fit=crop&v=1463684932&auto=format&frame=1&q=92&s=157fca4b60190ad3f20812b5d61c79fb"",""baseball_card"":""https://ksr-ugc.imgix.net/assets/011/591/746/4c8b24dcdb713ff7400fb498f6b89c8f_original.jpg?ixlib=rb-4.0.2&crop=faces&w=560&h=315&fit=crop&v=1463684932&auto=format&frame=1&q=92&s=70701fda28dbe4bf69d5b761fcfccd97""}}}","patchblocks-programmable-mini-synth-modules","https://www.kickstarter.com/discover/categories/technology/sound","true","true","successful","1386194729","1.59244797","{""web"":{""project"":""https://www.kickstarter.com/projects/2012099678/patchblocks-programmable-mini-synth-modules?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/2012099678/patchblocks-programmable-mini-synth-modules/rewards""}}","1.63884186","106838.146455764698","international"
"75","the open source musical instrument platform, with interchangeable necks and built-in effects.","{""id"":339,""name"":""Sound"",""analytics_name"":""Sound"",""slug"":""technology/sound"",""position"":12,""parent_id"":16,""parent_name"":""Technology"",""color"":6526716,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/technology/sound""}}}","19024","US","the United States","1353724582","{""id"":837684442,""name"":""WAB"",""slug"":""wab"",""is_registered"":null,""is_email_verified"":null,""chosen_currency"":null,""is_superbacker"":null,""avatar"":{""thumb"":""https://ksr-ugc.imgix.net/assets/006/204/803/fe4f87fb8a65c07a444bf7c0181a3784_original.jpg?ixlib=rb-4.0.2&w=40&h=40&fit=crop&v=1461373449&auto=format&frame=1&q=92&s=1a36c9fefcb87570581da38476a690c1"",""small"":""https://ksr-ugc.imgix.net/assets/006/204/803/fe4f87fb8a65c07a444bf7c0181a3784_original.jpg?ixlib=rb-4.0.2&w=80&h=80&fit=crop&v=1461373449&auto=format&frame=1&q=92&s=f5023d036b9142c75f1e62c6bad6ec05"",""medium"":""https://ksr-ugc.imgix.net/assets/006/204/803/fe4f87fb8a65c07a444bf7c0181a3784_original.jpg?ixlib=rb-4.0.2&w=160&h=160&fit=crop&v=1461373449&auto=format&frame=1&q=92&s=c462e82a7950af49095e78e6c3ef8f84""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/wab""},""api"":{""user"":""https://api.kickstarter.com/v1/users/837684442?signature=1631848957.8b6d7876c6425474c0858ade15a11814e070d2e9""}}}","USD","$","true","USD","1377799927","false",,"1","18000","293869602",,"false",,"1376417527","{""id"":2442047,""name"":""Los Angeles"",""slug"":""los-angeles-ca"",""short_name"":""Los Angeles, CA"",""displayable_name"":""Los Angeles, CA"",""localized_name"":""Los Angeles"",""country"":""US"",""state"":""CA"",""type"":""Town"",""is_root"":false,""expanded_country"":""United States"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/los-angeles-ca"",""location"":""https://www.kickstarter.com/locations/los-angeles-ca""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1631820232.72d11093c8561e13ae9deb1a812639ccade6fe51&woe_id=2442047""}}}","kitar, the evolving instrument",,"{""key"":""assets/011/453/747/f580f584e755a254e32aca85043f35e2_original.png"",""full"":""https://ksr-ugc.imgix.net/assets/011/453/747/f580f584e755a254e32aca85043f35e2_original.png?ixlib=rb-4.0.2&crop=faces&w=560&h=315&fit=crop&v=1463682941&auto=format&frame=1&q=92&s=973538c316e49048943d73575755769c"",""ed"":""https://ksr-ugc.imgix.net/assets/011/453/747/f580f584e755a254e32aca85043f35e2_original.png?ixlib=rb-4.0.2&crop=faces&w=352&h=198&fit=crop&v=1463682941&auto=format&frame=1&q=92&s=65e18d2f01962167df7a3a226aa07973"",""med"":""https://ksr-ugc.imgix.net/assets/011/453/747/f580f584e755a254e32aca85043f35e2_original.png?ixlib=rb-4.0.2&crop=faces&w=272&h=153&fit=crop&v=1463682941&auto=format&frame=1&q=92&s=e16fdc275c91a345f2485c96fd3c46f9"",""little"":""https://ksr-ugc.imgix.net/assets/011/453/747/f580f584e755a254e32aca85043f35e2_original.png?ixlib=rb-4.0.2&crop=faces&w=208&h=117&fit=crop&v=1463682941&auto=format&frame=1&q=92&s=32627a45ae63b2df66ba0a2a5583fefe"",""small"":""https://ksr-ugc.imgix.net/assets/011/453/747/f580f584e755a254e32aca85043f35e2_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1463682941&auto=format&frame=1&q=92&s=0479c65dd0cd23f900059216c89cecd5"",""thumb"":""https://ksr-ugc.imgix.net/assets/011/453/747/f580f584e755a254e32aca85043f35e2_original.png?ixlib=rb-4.0.2&crop=faces&w=48&h=27&fit=crop&v=1463682941&auto=format&frame=1&q=92&s=a7fa50a413d3c25f5018cebf7c8e614b"",""1024x576"":""https://ksr-ugc.imgix.net/assets/011/453/747/f580f584e755a254e32aca85043f35e2_original.png?ixlib=rb-4.0.2&crop=faces&w=1024&h=576&fit=crop&v=1463682941&auto=format&frame=1&q=92&s=cd5792e4265ce2a6c3d8675d50f04779"",""1536x864"":""https://ksr-ugc.imgix.net/assets/011/453/747/f580f584e755a254e32aca85043f35e2_original.png?ixlib=rb-4.0.2&crop=faces&w=1552&h=873&fit=crop&v=1463682941&auto=format&frame=1&q=92&s=576c5f3e495e5adc3139a896f1cdea43""}","19024.689999999999","{""id"":407628,""project_id"":407628,""state"":""inactive"",""state_changed_at"":1425915822,""name"":null,""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://ksr-ugc.imgix.net/assets/011/453/747/f580f584e755a254e32aca85043f35e2_original.png?ixlib=rb-4.0.2&crop=faces&w=1552&h=873&fit=crop&v=1463682941&auto=format&frame=1&q=92&s=576c5f3e495e5adc3139a896f1cdea43"",""baseball_card"":""https://ksr-ugc.imgix.net/assets/011/453/747/f580f584e755a254e32aca85043f35e2_original.png?ixlib=rb-4.0.2&crop=faces&w=560&h=315&fit=crop&v=1463682941&auto=format&frame=1&q=92&s=973538c316e49048943d73575755769c""}}}","kitar-the-evolving-instrument","https://www.kickstarter.com/discover/categories/technology/sound","true","true","successful","1377799927","1","{""web"":{""project"":""https://www.kickstarter.com/projects/wab/kitar-the-evolving-instrument?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/wab/kitar-the-evolving-instrument/rewards""}}","1","19024.689999999999","international"
"198","Add continuous expressive control to any keyboard with this DIY touch sensor kit.","{""id"":339,""name"":""Sound"",""analytics_name"":""Sound"",""slug"":""technology/sound"",""position"":12,""parent_id"":16,""parent_name"":""Technology"",""color"":6526716,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/technology/sound""}}}","72525","GB","the United Kingdom","1368098149","{""id"":866299213,""name"":""Andrew McPherson"",""slug"":""instrumentslab"",""is_registered"":null,""is_email_verified"":null,""chosen_currency"":null,""is_superbacker"":null,""avatar"":{""thumb"":""https://ksr-ugc.imgix.net/assets/007/562/625/30ab7b8871156f9ce8f2644c9917dd51_original.jpg?ixlib=rb-4.0.2&w=40&h=40&fit=crop&v=1461464528&auto=format&frame=1&q=92&s=7a55e50ef4afa17fce9950064a42a295"",""small"":""https://ksr-ugc.imgix.net/assets/007/562/625/30ab7b8871156f9ce8f2644c9917dd51_original.jpg?ixlib=rb-4.0.2&w=80&h=80&fit=crop&v=1461464528&auto=format&frame=1&q=92&s=c2c720a6117cd8f64b2eb3d36f757106"",""medium"":""https://ksr-ugc.imgix.net/assets/007/562/625/30ab7b8871156f9ce8f2644c9917dd51_original.jpg?ixlib=rb-4.0.2&w=160&h=160&fit=crop&v=1461464528&auto=format&frame=1&q=92&s=27bbc1147d82c7a1444284310562f30a""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/instrumentslab""},""api"":{""user"":""https://api.kickstarter.com/v1/users/866299213?signature=1631848957.0be2adf7585fa6daf10286b9bc82aa5217f548c8""}}}","GBP","£","false","USD","1378162740","false",,"1.3804909","30000","1801284145",,"false",,"1375083373","{""id"":44418,""name"":""London"",""slug"":""london-gb"",""short_name"":""London, UK"",""displayable_name"":""London, UK"",""localized_name"":""London"",""country"":""GB"",""state"":""England"",""type"":""Town"",""is_root"":false,""expanded_country"":""United Kingdom"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/london-gb"",""location"":""https://www.kickstarter.com/locations/london-gb""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1631820236.939a13217ff2459ba67c5b3567cd90179fcb25fe&woe_id=44418""}}}","TouchKeys Multi-Touch Musical Keyboard",,"{""key"":""assets/011/520/647/df731815fe45bce3665e1131c5f287b4_original.jpg"",""full"":""https://ksr-ugc.imgix.net/assets/011/520/647/df731815fe45bce3665e1131c5f287b4_original.jpg?ixlib=rb-4.0.2&crop=faces&w=560&h=315&fit=crop&v=1463683930&auto=format&frame=1&q=92&s=220f6430ba83dc63812f7fc1aaa3ef98"",""ed"":""https://ksr-ugc.imgix.net/assets/011/520/647/df731815fe45bce3665e1131c5f287b4_original.jpg?ixlib=rb-4.0.2&crop=faces&w=352&h=198&fit=crop&v=1463683930&auto=format&frame=1&q=92&s=292331b55b5a26d95091c0da09252a23"",""med"":""https://ksr-ugc.imgix.net/assets/011/520/647/df731815fe45bce3665e1131c5f287b4_original.jpg?ixlib=rb-4.0.2&crop=faces&w=272&h=153&fit=crop&v=1463683930&auto=format&frame=1&q=92&s=64db5ffcdc8a2a7bd0c7f2a753f03f13"",""little"":""https://ksr-ugc.imgix.net/assets/011/520/647/df731815fe45bce3665e1131c5f287b4_original.jpg?ixlib=rb-4.0.2&crop=faces&w=208&h=117&fit=crop&v=1463683930&auto=format&frame=1&q=92&s=41dd937d8e733724bcf6047adccc5b1d"",""small"":""https://ksr-ugc.imgix.net/assets/011/520/647/df731815fe45bce3665e1131c5f287b4_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1463683930&auto=format&frame=1&q=92&s=5631545cb2aae3433be6091a2b33a810"",""thumb"":""https://ksr-ugc.imgix.net/assets/011/520/647/df731815fe45bce3665e1131c5f287b4_original.jpg?ixlib=rb-4.0.2&crop=faces&w=48&h=27&fit=crop&v=1463683930&auto=format&frame=1&q=92&s=79880b499e3af3247128ad679c03bf46"",""1024x576"":""https://ksr-ugc.imgix.net/assets/011/520/647/df731815fe45bce3665e1131c5f287b4_original.jpg?ixlib=rb-4.0.2&crop=faces&w=1024&h=576&fit=crop&v=1463683930&auto=format&frame=1&q=92&s=a3f32f03c7d713b85adb5d44bcc02460"",""1536x864"":""https://ksr-ugc.imgix.net/assets/011/520/647/df731815fe45bce3665e1131c5f287b4_original.jpg?ixlib=rb-4.0.2&crop=faces&w=1552&h=873&fit=crop&v=1463683930&auto=format&frame=1&q=92&s=22e5f3f7559895cc53368fcfc57965e3""}","46682","{""id"":563668,""project_id"":563668,""state"":""inactive"",""state_changed_at"":1425915830,""name"":null,""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://ksr-ugc.imgix.net/assets/011/520/647/df731815fe45bce3665e1131c5f287b4_original.jpg?ixlib=rb-4.0.2&crop=faces&w=1552&h=873&fit=crop&v=1463683930&auto=format&frame=1&q=92&s=22e5f3f7559895cc53368fcfc57965e3"",""baseball_card"":""https://ksr-ugc.imgix.net/assets/011/520/647/df731815fe45bce3665e1131c5f287b4_original.jpg?ixlib=rb-4.0.2&crop=faces&w=560&h=315&fit=crop&v=1463683930&auto=format&frame=1&q=92&s=220f6430ba83dc63812f7fc1aaa3ef98""}}}","touchkeys-multi-touch-musical-keyboard","https://www.kickstarter.com/discover/categories/technology/sound","true","true","successful","1378162741","1.53821069","{""web"":{""project"":""https://www.kickstarter.com/projects/instrumentslab/touchkeys-multi-touch-musical-keyboard?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/instrumentslab/touchkeys-multi-touch-musical-keyboard/rewards""}}","1.55360319","71806.75143058","international"
